YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE
2023,2,2,4,2/2/2023 0:00,DL,19790,N978AT,2065,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13795,1379502,33795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,North Carolina,2059,2053,-6,0,0,2000-2059,13,2106,2159,5,2220,2204,-16,0,0,0,81,71,53,1,399
2023,2,5,7,2/5/2023 0:00,OH,20397,N529EA,5239,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1002,954,-8,0,0,1000-1059,10,1004,1034,5,1113,1039,-34,0,0,0,71,45,30,1,119
2023,2,5,7,2/5/2023 0:00,UA,19977,N76523,2420,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,2210,2205,-5,0,0,2200-2259,16,2221,25,7,45,32,-13,0,0,0,155,147,124,1,925
2023,2,6,1,2/6/2023 0:00,WN,19393,N8601C,553,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,725,721,-4,0,0,0700-0759,6,727,846,13,925,859,-26,0,0,0,120,98,79,1,547
2023,2,4,6,2/4/2023 0:00,OO,20304,N809SK,3943,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,606,806,120,120,1,0600-0659,19,825,1010,11,831,1021,110,110,1,0,145,135,105,1,692
2023,2,5,7,2/5/2023 0:00,OO,20304,N724EV,4947,15401,1540103,35401,TXK,"Texarkana, AR",AR,Arkansas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,615,919,184,184,1,0600-0659,13,932,1009,6,720,1015,175,175,1,0,65,56,37,1,181
2023,2,6,1,2/6/2023 0:00,OO,20304,N947SW,5340,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,514,537,23,23,1,0001-0559,39,616,718,9,705,727,22,22,1,0,111,110,62,1,391
2023,2,3,5,2/3/2023 0:00,DL,19790,N686DA,1324,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,2259,2259,0,0,0,2200-2259,16,2315,35,3,51,38,-13,0,0,0,112,99,80,1,594
2023,2,3,5,2/3/2023 0:00,DL,19790,N6706Q,2499,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,622,616,-6,0,0,0600-0659,50,706,900,9,844,909,25,25,1,0,142,173,114,1,666
2023,2,5,7,2/5/2023 0:00,WN,19393,N8325D,1707,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,10529,1052907,30529,BDL,"Hartford, CT",CT,Connecticut,1120,1122,2,2,0,1100-1159,10,1132,1221,7,1235,1228,-7,0,0,0,75,66,49,1,283
2023,2,6,1,2/6/2023 0:00,UA,19977,N78540,2349,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,725,712,-13,0,0,0700-0759,13,725,1203,9,1241,1212,-29,0,0,0,196,180,158,1,1346
2023,2,1,3,2/1/2023 0:00,WN,19393,N483WN,202,13871,1387102,33316,OMA,"Omaha, NE",NE,Nebraska,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1705,1719,14,14,0,1700-1759,11,1730,1745,6,1745,1751,6,6,0,0,100,92,75,1,472
2023,2,2,4,2/2/2023 0:00,UA,19977,N17529,2027,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,600,550,-10,0,0,0600-0659,23,613,942,24,950,1006,16,16,1,0,410,436,389,1,2704
2023,2,6,1,2/6/2023 0:00,NK,20416,N964NK,75,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1746,1743,-3,0,0,1700-1759,11,1754,2036,25,2110,2101,-9,0,0,0,384,378,342,1,2454
2023,2,5,7,2/5/2023 0:00,WN,19393,N769SW,1945,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,12953,1295304,31703,LGA,"New York, NY",NY,New York,1110,1122,12,12,0,1100-1159,13,1135,1528,6,1525,1534,9,9,0,0,195,192,173,1,1381
2023,2,2,4,2/2/2023 0:00,YX,20452,N234JQ,5725,12478,1247805,31703,JFK,"New York, NY",NY,New York,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1830,1829,-1,0,0,1800-1859,31,1900,2022,9,2031,2031,0,0,0,0,181,182,142,1,740
2023,2,1,3,2/1/2023 0:00,MQ,20398,N232NN,3560,14674,1467402,34674,SAF,"Santa Fe, NM",NM,New Mexico,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1851,1853,2,2,0,1800-1859,11,1904,1959,6,2018,2005,-13,0,0,0,87,72,55,1,370
2023,2,6,1,2/6/2023 0:00,AA,19805,N430AN,1241,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1910,1927,17,17,1,1900-1959,19,1946,2132,6,2138,2138,0,0,0,0,268,251,226,1,1660
2023,2,2,4,2/2/2023 0:00,UA,19977,N14001,645,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,2355,2353,-2,0,0,2300-2359,18,11,737,10,752,747,-5,0,0,0,297,294,266,1,2454
2023,2,3,5,2/3/2023 0:00,UA,19977,N69840,2219,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,205,153,-12,0,0,0001-0559,11,204,441,8,520,449,-31,0,0,0,255,236,217,1,1608
2023,2,2,4,2/2/2023 0:00,WN,19393,N8758L,1876,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1055,1146,51,51,1,1000-1059,12,1158,1318,4,1255,1322,27,27,1,0,180,156,140,1,1044
2023,2,4,6,2/4/2023 0:00,WN,19393,N8791D,1099,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,12451,1245102,31136,JAX,"Jacksonville, FL",FL,Florida,1815,1838,23,23,1,1800-1859,15,1853,2029,5,2020,2034,14,14,0,0,125,116,96,1,663
2023,2,4,6,2/4/2023 0:00,YX,20452,N726YX,3554,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,1551,1609,18,18,1,1500-1559,25,1634,1744,8,1734,1752,18,18,1,0,103,103,70,1,416
2023,2,4,6,2/4/2023 0:00,WN,19393,N265WN,1594,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,920,915,-5,0,0,0900-0959,23,938,1056,6,1110,1102,-8,0,0,0,110,107,78,1,472
2023,2,3,5,2/3/2023 0:00,WN,19393,N8747Q,1193,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,2150,2152,2,2,0,2100-2159,13,2205,2300,6,2315,2306,-9,0,0,0,205,194,175,1,1246
2023,2,2,4,2/2/2023 0:00,WN,19393,N256WN,1881,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1915,1911,-4,0,0,1900-1959,14,1925,2219,7,2230,2226,-4,0,0,0,135,135,114,1,909
2023,2,6,1,2/6/2023 0:00,OH,20397,N702PS,5282,12197,1219702,31703,HPN,"White Plains, NY",NY,New York,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1000,1059,59,59,1,1000-1059,13,1112,1200,6,1122,1206,44,44,1,0,82,67,48,1,234
2023,2,5,7,2/5/2023 0:00,B6,20409,N639JB,53,12478,1247805,31703,JFK,"New York, NY",NY,New York,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,1500,1453,-7,0,0,1500-1559,19,1512,1756,10,1813,1806,-7,0,0,0,193,193,164,1,1028
2023,2,1,3,2/1/2023 0:00,DL,19790,N104DU,2587,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1245,1239,-6,0,0,1200-1259,19,1258,1401,6,1418,1407,-11,0,0,0,93,88,63,1,334
2023,2,5,7,2/5/2023 0:00,F9,20436,N370FR,827,15356,1535602,35356,TTN,"Trenton, NJ",NJ,New Jersey,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,1012,1006,-6,0,0,1000-1059,13,1019,1244,5,1312,1249,-23,0,0,0,180,163,145,1,955
2023,2,2,4,2/2/2023 0:00,AS,19930,N615AS,62,10299,1029906,30299,ANC,"Anchorage, AK",AK,Alaska,12523,1252306,32523,JNU,"Juneau, AK",AK,Alaska,740,733,-7,0,0,0700-0759,31,804,922,7,921,929,8,8,0,0,101,116,78,1,571
2023,2,4,6,2/4/2023 0:00,9E,20363,N932XJ,5226,14524,1452401,34524,RIC,"Richmond, VA",VA,Virginia,12478,1247805,31703,JFK,"New York, NY",NY,New York,725,723,-2,0,0,0700-0759,8,731,820,32,856,852,-4,0,0,0,91,89,49,1,288
2023,2,3,5,2/3/2023 0:00,WN,19393,N927WN,1239,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,930,926,-4,0,0,0900-0959,14,940,1138,5,1200,1143,-17,0,0,0,150,137,118,1,925
2023,2,5,7,2/5/2023 0:00,UA,19977,N434UA,1911,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,1240,1301,21,21,1,1200-1259,34,1335,1421,6,1400,1427,27,27,1,0,80,86,46,1,212
2023,2,3,5,2/3/2023 0:00,WN,19393,N7835A,3123,14831,1483106,32457,SJC,"San Jose, CA",CA,California,10800,1080003,32575,BUR,"Burbank, CA",CA,California,1550,1546,-4,0,0,1500-1559,9,1555,1641,2,1700,1643,-17,0,0,0,70,57,46,1,296
2023,2,2,4,2/2/2023 0:00,UA,19977,N4901U,671,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,800,751,-9,0,0,0800-0859,26,817,958,19,1006,1017,11,11,0,0,246,266,221,1,1506
